id;servicenumber;statuscode;created;msgid;put;reasoncode;route;direction
16037;8899-9300120-066201-00000004/21;1050;2021-01-12 15:42:44.652966;414d512047553031514d20202020202005f1fb5fde087e20;2021-01-12 15:42:44.520000;;true;out
16039;8899-9300120-066201-00000004/21;10091;2021-01-12 15:42:45.478272;414d512047553031514d20202020202005f1fb5fe0087e20;2021-01-12 15:42:45.080000;;true;out
16041;8899-9300120-040204-00000002/21;1010;2021-01-12 15:48:34.466100;414d512047553031514d20202020202005f1fb5f68e00420;2021-01-12 15:48:33.130000;;true;out
16043;8899-9300120-040204-00000002/21;1040;2021-01-12 15:48:40.635721;414d512047553031514d20202020202005f1fb5f46ba7e20;2021-01-12 15:48:40.590000;;true;out
16044;8899-9300120-040204-00000003/21;1040;2021-01-12 15:48:41.171441;414d512047553031514d20202020202005f1fb5f47ba7e20;2021-01-12 15:48:40.700000;;true;out
16045;8899-9300120-040204-00000003/21;1050;2021-01-12 15:48:45.878349;414d512047553031514d20202020202005f1fb5f49ba7e20;2021-01-12 15:48:45.830000;;true;out
16046;8899-9300120-040204-00000003/21;10090;2021-01-12 15:48:46.055271;414d512047553031514d20202020202005f1fb5f4aba7e20;2021-01-12 15:48:45.950000;;true;out
16047;8899-9300120-040204-00000003/21;10091;2021-01-12 15:48:46.212151;414d512047553031514d20202020202005f1fb5f4bba7e20;2021-01-12 15:48:46.060000;;true;out
16048;8899-9300120-040204-00000002/21;1035;2021-01-12 15:48:46.312531;414d512047553031514d20202020202005f1fb5f4cba7e20;2021-01-12 15:48:46.220000;;true;out
17917;8899-9300120-040205-00000085/21;1010;2021-02-05 14:26:02.355706;414d512047553031514d2020202020205dfb1760b0cd1d21;2021-02-05 14:26:01.170000;;true;out
17919;8899-9300120-040205-00000085/21;1050;2021-02-05 14:26:13.665480;414d512047553031514d2020202020205dfb1760a3406021;2021-02-05 14:26:13.600000;;true;out
17921;8899-9300120-040205-00000085/21;10091;2021-02-05 14:26:14.233752;414d512047553031514d2020202020205dfb1760a5406021;2021-02-05 14:26:13.760000;;true;out
17923;8899-9300120-040205-00000085/21;1069;2021-02-05 14:27:20.793796;3631313133373332383037322d313a34333a363a313a3838;2021-02-05 14:27:19.960000;;true;inc
17925;8899-9300120-040205-00000085/21;10191;2021-02-05 14:27:39.028082;414d512047553031514d2020202020205dfb1760516e6021;2021-02-05 14:27:38.590000;;true;out
17928;8899-9300120-040205-00000086/21;1040;2021-02-05 14:28:33.246187;414d512047553031514d2020202020205dfb17604d286021;2021-02-05 14:28:33.210000;;true;out
17930;8899-9300120-040205-00000086/21;10090;2021-02-05 14:28:39.333710;414d512047553031514d2020202020205dfb176058716021;2021-02-05 14:28:38.460000;;true;out
17932;8899-9300120-040205-00000086/21;1069;2021-02-05 14:30:34.522811;3631313133373332383037322d313a34333a373a313a3836;2021-02-05 14:30:34.140000;;true;inc
17934;8899-9300120-040205-00000086/21;1069;2021-02-05 14:30:35.917004;3631313133373332383037322d313a34333a373a313a3838;2021-02-05 14:30:35.700000;;true;inc
17936;8899-9300120-040205-00000086/21;10191;2021-02-05 14:30:52.519473;414d512047553031514d2020202020205dfb1760bf596021;2021-02-05 14:30:52.010000;;true;out
17939;8899-9300120-040205-00000087/21;1040;2021-02-05 14:31:47.584518;414d512047553031514d2020202020205dfb1760b2886021;2021-02-05 14:31:47.370000;;true;out
17941;8899-9300120-040205-00000087/21;10090;2021-02-05 14:31:53.439901;414d512047553031514d2020202020205dfb17606a796021;2021-02-05 14:31:52.870000;;true;out
17943;8899-9300120-040205-00000087/21;1069;2021-02-05 14:32:35.615141;3631313133373332383037322d313a34333a363a313a3932;2021-02-05 14:32:35.200000;;true;inc
17945;8899-9300120-040205-00000087/21;10190;2021-02-05 14:32:48.855235;414d512047553031514d2020202020205dfb17607f956021;2021-02-05 14:32:48.820000;;true;out
17947;8899-9300120-040205-00000087/21;1090;2021-02-05 14:32:49.492681;414d512047553031514d2020202020205dfb176081956021;2021-02-05 14:32:48.990000;;true;out
17948;8899-9300120-040205-00000088/21;1010;2021-02-05 14:36:55.161059;414d512047553031514d2020202020205dfb1760c8cd1d21;2021-02-05 14:36:54.490000;;true;out
17949;8899-9300120-040205-00000088/21;1040;2021-02-05 14:37:16.926023;414d512047553031514d2020202020205dfb1760180d6121;2021-02-05 14:37:16.880000;;true;out
17950;8899-9300120-040205-00000088/21;1050;2021-02-05 14:37:17.179949;414d512047553031514d2020202020205dfb1760190d6121;2021-02-05 14:37:17.000000;;true;out
17951;8899-9300120-040205-00000088/21;10090;2021-02-05 14:37:17.438210;414d512047553031514d2020202020205dfb17601a0d6121;2021-02-05 14:37:17.120000;;true;out
17952;8899-9300120-040205-00000088/21;10091;2021-02-05 14:37:17.704663;414d512047553031514d2020202020205dfb17601b0d6121;2021-02-05 14:37:17.280000;;true;out
17953;8899-9300120-040205-00000088/21;1069;2021-02-05 14:40:50.244185;3631313133373332383037322d313a34333a363a313a3934;2021-02-05 14:40:49.820000;;true;inc
17954;8899-9300120-040205-00000088/21;1069;2021-02-05 14:40:51.026995;3631313133373332383037322d313a34333a373a313a3932;2021-02-05 14:40:50.790000;;true;inc
17955;8899-9300120-040205-00000088/21;10190;2021-02-05 14:41:10.779604;414d512047553031514d2020202020205dfb176055186121;2021-02-05 14:41:10.710000;;true;out
7243;8899-9300120-066201-00000039/19;10191;2019-09-20 14:52:59.540535;414d512047553031514d2020202020200166725d205c452b;2019-09-20 14:48:14.270000;;true;out
7245;8899-9300120-066201-00000039/19;10091;2019-09-20 14:53:02.497371;414d512047553031514d2020202020200166725d225c452b;2019-09-20 14:48:14.510000;;true;out
7247;8899-9300120-066201-00000040/19;10190;2019-09-20 14:53:04.162623;414d512047553031514d2020202020200166725d245c452b;2019-09-20 14:48:15.190000;;true;out
7249;8899-9300120-066201-00000040/19;10090;2019-09-20 14:53:04.748569;414d512047553031514d2020202020200166725d265c452b;2019-09-20 14:48:15.540000;;true;out
7251;8899-9300120-066201-00000040/19;1077;2019-09-20 14:53:05.259958;414d512047553031514d2020202020200166725d285c452b;2019-09-20 14:48:15.790000;1;true;out
7253;8899-9300120-066201-00000041/19;10191;2019-09-20 14:53:05.709741;414d512047553031514d2020202020200166725d2a5c452b;2019-09-20 14:48:16.490000;;true;out
7255;8899-9300120-066201-00000041/19;10091;2019-09-20 14:53:06.181139;414d512047553031514d2020202020200166725d2c5c452b;2019-09-20 14:48:17.210000;;true;out
7257;8899-9300120-066201-00000042/19;10190;2019-09-20 14:53:06.753506;414d512047553031514d2020202020200166725d2e5c452b;2019-09-20 14:48:18.010000;;true;out
7259;8899-9300120-066201-00000042/19;10090;2019-09-20 14:53:07.807076;414d512047553031514d2020202020200166725d305c452b;2019-09-20 14:48:18.350000;;true;out
7260;8899-9300120-066201-00000042/19;10091;2019-09-20 14:53:08.309228;414d512047553031514d2020202020200166725d315c452b;2019-09-20 14:48:18.470000;;true;out
7261;8899-9300120-066201-00000042/19;1077;2019-09-20 14:53:08.534498;414d512047553031514d2020202020200166725d325c452b;2019-09-20 14:48:18.680000;1;true;out
7262;8899-9300120-066201-00000043/19;10190;2019-09-20 14:53:08.825292;414d512047553031514d2020202020200166725d335c452b;2019-09-20 14:48:18.910000;;true;out
7263;8899-9300120-066201-00000043/19;10191;2019-09-20 14:53:09.145565;414d512047553031514d2020202020200166725d345c452b;2019-09-20 14:48:19.120000;;true;out
7264;8899-9300120-066201-00000043/19;10090;2019-09-20 14:53:09.300447;414d512047553031514d2020202020200166725d355c452b;2019-09-20 14:48:19.270000;;true;out
7265;8899-9300120-066201-00000043/19;10091;2019-09-20 14:53:09.579082;414d512047553031514d2020202020200166725d365c452b;2019-09-20 14:48:19.490000;;true;out
7266;8899-9300120-066201-00000043/19;1077;2019-09-20 14:53:09.802067;414d512047553031514d2020202020200166725d375c452b;2019-09-20 14:48:19.580000;1;true;out
7267;8899-9300120-066201-00000044/19;10190;2019-09-20 14:53:10.085669;414d512047553031514d2020202020200166725d385c452b;2019-09-20 14:48:19.760000;;true;out
7268;8899-9300120-066201-00000044/19;10191;2019-09-20 14:53:10.412196;414d512047553031514d2020202020200166725d395c452b;2019-09-20 14:48:19.980000;;true;out
7269;8899-9300120-066201-00000044/19;10090;2019-09-20 14:53:10.621056;414d512047553031514d2020202020200166725d3a5c452b;2019-09-20 14:48:20.220000;;true;out
7270;8899-9300120-066201-00000044/19;10091;2019-09-20 14:53:10.958364;414d512047553031514d2020202020200166725d3b5c452b;2019-09-20 14:48:20.550000;;true;out
7271;8899-9300120-066201-00000044/19;1077;2019-09-20 14:53:12.335057;414d512047553031514d2020202020200166725d3c5c452b;2019-09-20 14:48:21.260000;1;true;out
7272;8899-9300120-066201-00000045/19;10190;2019-09-20 14:53:13.256583;414d512047553031514d2020202020200166725d3d5c452b;2019-09-20 14:48:22.110000;;true;out
7273;8899-9300120-066201-00000045/19;10191;2019-09-20 14:53:13.509240;414d512047553031514d2020202020200166725d3e5c452b;2019-09-20 14:48:22.340000;;true;out
7274;8899-9300120-066201-00000045/19;10090;2019-09-20 14:53:13.695156;414d512047553031514d2020202020200166725d3f5c452b;2019-09-20 14:48:22.810000;;true;out
7275;8899-9300120-066201-00000045/19;10091;2019-09-20 14:53:13.913165;414d512047553031514d2020202020200166725d405c452b;2019-09-20 14:48:23.290000;;true;out
7276;8899-9300120-066201-00000045/19;1077;2019-09-20 14:53:14.179096;414d512047553031514d2020202020200166725d415c452b;2019-09-20 14:48:23.460000;1;true;out
7277;8899-9300120-066201-00000046/19;10190;2019-09-20 14:53:14.465694;414d512047553031514d2020202020200166725d425c452b;2019-09-20 14:48:23.990000;;true;out
7278;8899-9300120-066201-00000046/19;10191;2019-09-20 14:53:14.708923;414d512047553031514d2020202020200166725d435c452b;2019-09-20 14:48:24.200000;;true;out
7279;8899-9300120-066201-00000046/19;10090;2019-09-20 14:53:14.942453;414d512047553031514d2020202020200166725d445c452b;2019-09-20 14:48:24.590000;;true;out
7280;8899-9300120-066201-00000046/19;10091;2019-09-20 14:53:15.183238;414d512047553031514d2020202020200166725d455c452b;2019-09-20 14:48:24.850000;;true;out
7281;8899-9300120-066201-00000046/19;1077;2019-09-20 14:53:15.479667;414d512047553031514d2020202020200166725d465c452b;2019-09-20 14:48:25.140000;1;true;out
7282;8899-9300120-066201-00000047/19;10190;2019-09-20 14:53:15.734519;414d512047553031514d2020202020200166725d475c452b;2019-09-20 14:48:25.270000;;true;out
7283;8899-9300120-066201-00000047/19;10191;2019-09-20 14:53:16.050907;414d512047553031514d2020202020200166725d485c452b;2019-09-20 14:48:25.390000;;true;out
7284;8899-9300120-066201-00000047/19;10090;2019-09-20 14:53:16.308499;414d512047553031514d2020202020200166725d495c452b;2019-09-20 14:48:25.630000;;true;out
7285;8899-9300120-066201-00000047/19;10091;2019-09-20 14:53:16.491337;414d512047553031514d2020202020200166725d4a5c452b;2019-09-20 14:48:25.830000;;true;out
7286;8899-9300120-066201-00000047/19;1077;2019-09-20 14:53:16.786654;414d512047553031514d2020202020200166725d4b5c452b;2019-09-20 14:48:26.100000;1;true;out
7287;8899-9300120-066201-00000048/19;10190;2019-09-20 14:53:16.982671;414d512047553031514d2020202020200166725d4c5c452b;2019-09-20 14:48:27.580000;;true;out
7288;8899-9300120-066201-00000048/19;10191;2019-09-20 14:53:17.377329;414d512047553031514d2020202020200166725d4d5c452b;2019-09-20 14:48:27.770000;;true;out
7289;8899-9300120-066201-00000048/19;10090;2019-09-20 14:53:17.665734;414d512047553031514d2020202020200166725d4e5c452b;2019-09-20 14:48:27.940000;;true;out
7290;8899-9300120-066201-00000048/19;10091;2019-09-20 14:53:18.587138;414d512047553031514d2020202020200166725d4f5c452b;2019-09-20 14:48:28.060000;;true;out
7291;8899-9300120-066201-00000048/19;1077;2019-09-20 14:53:18.849794;414d512047553031514d2020202020200166725d505c452b;2019-09-20 14:48:28.250000;1;true;out
7292;8899-9300120-066201-00000049/19;10190;2019-09-20 14:53:19.099256;414d512047553031514d2020202020200166725d515c452b;2019-09-20 14:48:28.460000;;true;out
7293;8899-9300120-066201-00000049/19;10191;2019-09-20 14:53:19.426770;414d512047553031514d2020202020200166725d525c452b;2019-09-20 14:48:28.580000;;true;out
7294;8899-9300120-066201-00000049/19;10090;2019-09-20 14:53:19.706932;414d512047553031514d2020202020200166725d535c452b;2019-09-20 14:48:28.730000;;true;out
7295;8899-9300120-066201-00000049/19;10091;2019-09-20 14:53:19.999482;414d512047553031514d2020202020200166725d545c452b;2019-09-20 14:48:29.000000;;true;out
7296;8899-9300120-066201-00000049/19;1077;2019-09-20 14:53:20.318946;414d512047553031514d2020202020200166725d555c452b;2019-09-20 14:48:29.120000;1;true;out
7297;8899-9300120-066201-00000050/19;10190;2019-09-20 14:53:20.620771;414d512047553031514d2020202020200166725d565c452b;2019-09-20 14:48:29.250000;;true;out
7298;8899-9300120-066201-00000050/19;10191;2019-09-20 14:53:21.009259;414d512047553031514d2020202020200166725d575c452b;2019-09-20 14:48:29.420000;;true;out
7299;8899-9300120-066201-00000050/19;10090;2019-09-20 14:53:21.423444;414d512047553031514d2020202020200166725d585c452b;2019-09-20 14:48:29.680000;;true;out
7300;8899-9300120-066201-00000050/19;10091;2019-09-20 14:53:21.703307;414d512047553031514d2020202020200166725d595c452b;2019-09-20 14:48:29.910000;;true;out
7301;8899-9300120-066201-00000050/19;1077;2019-09-20 14:53:22.061103;414d512047553031514d2020202020200166725d5a5c452b;2019-09-20 14:48:30.080000;1;true;out
7302;8899-9300120-066201-00000051/19;10190;2019-09-20 14:53:22.368566;414d512047553031514d2020202020200166725d5b5c452b;2019-09-20 14:48:30.430000;;true;out
7303;8899-9300120-066201-00000051/19;10191;2019-09-20 14:53:22.710363;414d512047553031514d2020202020200166725d5c5c452b;2019-09-20 14:48:30.560000;;true;out
7305;8899-9300120-066201-00000051/19;10091;2019-09-20 14:53:25.434071;414d512047553031514d2020202020200166725d5e5c452b;2019-09-20 14:48:31.000000;;true;out
7307;8899-9300120-066201-00000052/19;10190;2019-09-20 14:53:25.968687;414d512047553031514d2020202020200166725d605c452b;2019-09-20 14:48:31.670000;;true;out
7309;8899-9300120-066201-00000052/19;10090;2019-09-20 14:53:26.660065;414d512047553031514d2020202020200166725d625c452b;2019-09-20 14:48:32.030000;;true;out
7311;8899-9300120-066201-00000052/19;1077;2019-09-20 14:53:27.142650;414d512047553031514d2020202020200166725d645c452b;2019-09-20 14:48:32.460000;1;true;out
7313;8899-9300120-066201-00000053/19;10191;2019-09-20 14:53:27.704328;414d512047553031514d2020202020200166725d665c452b;2019-09-20 14:48:32.820000;;true;out
7315;8899-9300120-066201-00000053/19;10091;2019-09-20 14:53:28.691607;414d512047553031514d2020202020200166725d685c452b;2019-09-20 14:48:33.330000;;true;out
7317;8899-9300120-066201-00000054/19;10190;2019-09-20 14:53:29.233737;414d512047553031514d2020202020200166725d6a5c452b;2019-09-20 14:48:33.810000;;true;out
7319;8899-9300120-066201-00000054/19;10090;2019-09-20 14:53:29.955669;414d512047553031514d2020202020200166725d6c5c452b;2019-09-20 14:48:34.220000;;true;out
7321;8899-9300120-066201-00000054/19;1077;2019-09-20 14:53:30.843497;414d512047553031514d2020202020200166725d6e5c452b;2019-09-20 14:48:34.580000;1;true;out
7323;8899-9300120-066201-00000055/19;10191;2019-09-20 14:53:31.290040;414d512047553031514d2020202020200166725d705c452b;2019-09-20 14:48:35.110000;;true;out
7325;8899-9300120-066201-00000055/19;10091;2019-09-20 14:53:31.983482;414d512047553031514d2020202020200166725d725c452b;2019-09-20 14:48:35.780000;;true;out
7327;8899-9300120-066201-00000056/19;10190;2019-09-20 14:53:32.683507;414d512047553031514d2020202020200166725d745c452b;2019-09-20 14:48:37.100000;;true;out
7329;8899-9300120-066201-00000056/19;10090;2019-09-20 14:53:33.407014;414d512047553031514d2020202020200166725d765c452b;2019-09-20 14:48:37.380000;;true;out
7331;8899-9300120-066201-00000056/19;1077;2019-09-20 14:53:34.014490;414d512047553031514d2020202020200166725d785c452b;2019-09-20 14:48:38.170000;1;true;out
7333;8899-9300120-066201-00000057/19;10191;2019-09-20 14:53:35.254681;414d512047553031514d2020202020200166725d7a5c452b;2019-09-20 14:48:39.210000;;true;out
7335;8899-9300120-066201-00000057/19;10091;2019-09-20 14:53:36.544488;414d512047553031514d2020202020200166725d7c5c452b;2019-09-20 14:48:39.660000;;true;out
7337;8899-9300120-066201-00000058/19;10190;2019-09-20 14:53:39.814408;414d512047553031514d2020202020200166725d7e5c452b;2019-09-20 14:48:40.710000;;true;out
7339;8899-9300120-066201-00000058/19;10090;2019-09-20 14:53:40.564518;414d512047553031514d2020202020200166725d805c452b;2019-09-20 14:48:41.080000;;true;out
7341;8899-9300120-066201-00000058/19;1077;2019-09-20 14:53:41.182457;414d512047553031514d2020202020200166725d825c452b;2019-09-20 14:48:41.750000;1;true;out
7343;8899-9300120-066201-00000059/19;10191;2019-09-20 14:53:42.378044;414d512047553031514d2020202020200166725d845c452b;2019-09-20 14:48:42.060000;;true;out
7345;8899-9300120-066201-00000059/19;10091;2019-09-20 14:53:43.310377;414d512047553031514d2020202020200166725d865c452b;2019-09-20 14:48:42.320000;;true;out
7347;8899-9300120-066201-00000060/19;10190;2019-09-20 14:53:43.886848;414d512047553031514d2020202020200166725d885c452b;2019-09-20 14:48:42.660000;;true;out
7349;8899-9300120-066201-00000060/19;10090;2019-09-20 14:53:44.481136;414d512047553031514d2020202020200166725d8a5c452b;2019-09-20 14:48:42.950000;;true;out
7351;8899-9300120-066201-00000060/19;1077;2019-09-20 14:53:45.302743;414d512047553031514d2020202020200166725d8c5c452b;2019-09-20 14:48:43.230000;1;true;out
7353;8899-9300120-066201-00000061/19;10191;2019-09-20 14:53:46.031747;414d512047553031514d2020202020200166725d8e5c452b;2019-09-20 14:48:43.500000;;true;out
7355;8899-9300120-066201-00000061/19;10091;2019-09-20 14:53:46.728116;414d512047553031514d2020202020200166725d905c452b;2019-09-20 14:48:43.910000;;true;out
7357;8899-9300120-066201-00000062/19;10190;2019-09-20 14:53:47.195088;414d512047553031514d2020202020200166725d925c452b;2019-09-20 14:48:44.290000;;true;out
7359;8899-9300120-066201-00000062/19;10090;2019-09-20 14:53:47.796190;414d512047553031514d2020202020200166725d945c452b;2019-09-20 14:48:44.630000;;true;out
7361;8899-9300120-066201-00000062/19;1077;2019-09-20 14:53:48.603917;414d512047553031514d2020202020200166725d965c452b;2019-09-20 14:48:44.890000;1;true;out
7363;8899-9300120-066201-00000063/19;10191;2019-09-20 14:53:51.469778;414d512047553031514d2020202020200166725d985c452b;2019-09-20 14:48:45.190000;;true;out
7365;8899-9300120-066201-00000063/19;10091;2019-09-20 14:53:52.561481;414d512047553031514d2020202020200166725d9a5c452b;2019-09-20 14:48:45.570000;;true;out
